month,product_id,brand,category_l1,category_l2,price_tier,avg_price,total_views,total_carts,total_purchases,cart_rate,conversion_rate,recommendation
October,12708151,sava,unknown,unknown,premium,329.22,70.0,0.0,4.0,0.0,5.71,Hidden Gem - Promote Higher
October,1801794,elenberg,electronics,video,premium,326.1,88.0,4.0,5.0,4.55,5.68,Hidden Gem - Promote Higher
October,12720193,roadx,unknown,unknown,budget,46.5,88.0,0.0,5.0,0.0,5.68,Hidden Gem - Promote Higher
October,1701169,lg,computers,peripherals,mid,170.75,106.0,2.0,6.0,1.89,5.66,Hidden Gem - Promote Higher
October,25200318,xiaomi,unknown,unknown,budget,38.38,53.0,1.0,3.0,1.89,5.66,Hidden Gem - Promote Higher
October,12708612,goodyear,unknown,unknown,premium,419.32,53.0,1.0,3.0,1.89,5.66,Hidden Gem - Promote Higher
October,23300424,unknown,unknown,unknown,budget,22.34,53.0,0.0,3.0,0.0,5.66,Hidden Gem - Promote Higher
October,17300945,unknown,unknown,unknown,budget,23.15,53.0,0.0,3.0,0.0,5.66,Hidden Gem - Promote Higher
October,9800313,unknown,unknown,unknown,budget,32.28,53.0,0.0,3.0,0.0,5.66,Hidden Gem - Promote Higher
October,12719066,triangle,unknown,unknown,mid,58.58,71.0,0.0,4.0,0.0,5.63,Hidden Gem - Promote Higher
October,12709955,yokohama,unknown,unknown,mid,81.79,178.0,1.0,10.0,0.56,5.62,Hidden Gem - Promote Higher
October,26015499,unknown,unknown,unknown,budget,4.7,125.0,0.0,7.0,0.0,5.6,Hidden Gem - Promote Higher
October,12711556,triangle,unknown,unknown,budget,44.62,180.0,0.0,10.0,0.0,5.56,Hidden Gem - Promote Higher
October,6700826,palit,computers,components,mid,168.08,144.0,9.0,8.0,6.25,5.56,Hidden Gem - Promote Higher
October,12718335,unknown,unknown,unknown,budget,32.18,90.0,0.0,5.0,0.0,5.56,Hidden Gem - Promote Higher
October,1701063,samsung,computers,peripherals,premium,300.94,72.0,6.0,4.0,8.33,5.56,Hidden Gem - Promote Higher
October,3601074,artel,appliances,kitchen,mid,93.75,72.0,0.0,4.0,0.0,5.56,Hidden Gem - Promote Higher
October,9002782,bestoy,kids,toys,mid,56.63,72.0,0.0,4.0,0.0,5.56,Hidden Gem - Promote Higher
October,12711561,triangle,unknown,unknown,mid,56.58,72.0,1.0,4.0,1.39,5.56,Hidden Gem - Promote Higher
October,12600002,delonghi,appliances,kitchen,mid,167.2,54.0,3.0,3.0,5.56,5.56,Hidden Gem - Promote Higher
October,12711944,kormoran,unknown,unknown,mid,75.34,54.0,0.0,3.0,0.0,5.56,Hidden Gem - Promote Higher
October,4802986,samsung,electronics,audio,budget,46.95,54.0,0.0,3.0,0.0,5.56,Hidden Gem - Promote Higher
October,15200017,akom,unknown,unknown,mid,77.22,73.0,0.0,4.0,0.0,5.48,Hidden Gem - Promote Higher
October,15200281,akom,unknown,unknown,mid,64.45,183.0,0.0,10.0,0.0,5.46,Hidden Gem - Promote Higher
October,12500210,unknown,unknown,unknown,budget,42.7,55.0,1.0,3.0,1.82,5.45,Hidden Gem - Promote Higher
October,11500445,xiaomi,unknown,unknown,budget,24.45,55.0,0.0,3.0,0.0,5.45,Hidden Gem - Promote Higher
October,5301759,elenberg,unknown,unknown,budget,16.56,92.0,5.0,5.0,5.43,5.43,Hidden Gem - Promote Higher
October,8700270,vitek,appliances,personal,budget,17.99,92.0,0.0,5.0,0.0,5.43,Hidden Gem - Promote Higher
October,3801293,scarlett,appliances,iron,budget,28.15,74.0,0.0,4.0,0.0,5.41,Hidden Gem - Promote Higher
October,16700027,unknown,furniture,kitchen,budget,28.29,74.0,0.0,4.0,0.0,5.41,Hidden Gem - Promote Higher
October,12703275,cordiant,unknown,unknown,mid,64.09,74.0,0.0,4.0,0.0,5.41,Hidden Gem - Promote Higher
October,12800633,apacer,unknown,unknown,budget,4.69,74.0,0.0,4.0,0.0,5.41,Hidden Gem - Promote Higher
October,12702993,cordiant,unknown,unknown,mid,58.95,130.0,6.0,7.0,4.62,5.38,Hidden Gem - Promote Higher
October,27900004,unknown,unknown,unknown,mid,59.2,93.0,0.0,5.0,0.0,5.38,Hidden Gem - Promote Higher
October,12800087,kingston,unknown,unknown,budget,5.45,93.0,4.0,5.0,4.3,5.38,Hidden Gem - Promote Higher
October,18500036,wacom,electronics,tablet,mid,115.25,56.0,2.0,3.0,3.57,5.36,Hidden Gem - Promote Higher
October,28717498,respect,apparel,shoes,mid,64.64,56.0,0.0,3.0,0.0,5.36,Hidden Gem - Promote Higher
October,45300022,joie,kids,swing,premium,215.96,56.0,0.0,3.0,0.0,5.36,Hidden Gem - Promote Higher
October,4803161,defender,electronics,audio,budget,10.02,56.0,1.0,3.0,1.79,5.36,Hidden Gem - Promote Higher
October,15200787,genesis,unknown,unknown,mid,54.54,56.0,0.0,3.0,0.0,5.36,Hidden Gem - Promote Higher
October,1700678,samsung,computers,peripherals,premium,322.12,56.0,1.0,3.0,1.79,5.36,Hidden Gem - Promote Higher
October,30100092,unknown,unknown,unknown,budget,37.94,56.0,0.0,3.0,0.0,5.36,Hidden Gem - Promote Higher
October,12717103,cordiant,unknown,unknown,budget,41.1,75.0,2.0,4.0,2.67,5.33,Hidden Gem - Promote Higher
October,1600585,epson,computers,peripherals,premium,205.62,75.0,1.0,4.0,1.33,5.33,Hidden Gem - Promote Higher
October,17300339,unknown,unknown,unknown,budget,32.35,75.0,0.0,4.0,0.0,5.33,Hidden Gem - Promote Higher
October,5301192,philips,unknown,unknown,mid,58.03,75.0,4.0,4.0,5.33,5.33,Hidden Gem - Promote Higher
October,26201819,unknown,unknown,unknown,mid,144.15,94.0,0.0,5.0,0.0,5.32,Hidden Gem - Promote Higher
October,12711989,triangle,unknown,unknown,budget,49.25,94.0,0.0,5.0,0.0,5.32,Hidden Gem - Promote Higher
October,19300000,braun,appliances,ironing_board,mid,100.36,94.0,4.0,5.0,4.26,5.32,Hidden Gem - Promote Higher
October,11300020,panasonic,electronics,telephone,budget,42.22,113.0,5.0,6.0,4.42,5.31,Hidden Gem - Promote Higher
October,4100299,nintendo,unknown,unknown,premium,370.47,133.0,1.0,7.0,0.75,5.26,Hidden Gem - Promote Higher
October,26204000,unknown,unknown,unknown,mid,117.63,95.0,0.0,5.0,0.0,5.26,Hidden Gem - Promote Higher
October,3801099,philips,appliances,iron,mid,106.54,95.0,0.0,5.0,0.0,5.26,Hidden Gem - Promote Higher
October,13000021,sony,unknown,unknown,mid,68.7,95.0,4.0,5.0,4.21,5.26,Hidden Gem - Promote Higher
October,16200054,merries,kids,fmcg,budget,19.74,76.0,1.0,4.0,1.32,5.26,Hidden Gem - Promote Higher
October,6302209,scarlett,appliances,kitchen,budget,21.65,76.0,4.0,4.0,5.26,5.26,Hidden Gem - Promote Higher
October,19200070,unknown,construction,tools,mid,109.53,57.0,0.0,3.0,0.0,5.26,Hidden Gem - Promote Higher
October,13105324,nitro,unknown,unknown,premium,262.56,57.0,0.0,3.0,0.0,5.26,Hidden Gem - Promote Higher
October,6100253,unknown,auto,accessories,mid,87.41,57.0,0.0,3.0,0.0,5.26,Hidden Gem - Promote Higher
October,12709040,goodyear,unknown,unknown,mid,52.0,134.0,2.0,7.0,1.49,5.22,Hidden Gem - Promote Higher
October,3200571,dauscher,appliances,kitchen,budget,45.82,96.0,0.0,5.0,0.0,5.21,Hidden Gem - Promote Higher
October,15300180,samsung,unknown,unknown,budget,28.18,77.0,7.0,4.0,9.09,5.19,Hidden Gem - Promote Higher
October,12704533,gislaved,unknown,unknown,mid,51.25,58.0,6.0,3.0,10.34,5.17,Hidden Gem - Promote Higher
October,29100046,bradex,appliances,personal,budget,28.29,58.0,2.0,3.0,3.45,5.17,Hidden Gem - Promote Higher
October,19300088,nika,appliances,ironing_board,budget,32.64,58.0,0.0,3.0,0.0,5.17,Hidden Gem - Promote Higher
October,15900062,rondell,unknown,unknown,budget,12.11,58.0,1.0,3.0,1.72,5.17,Hidden Gem - Promote Higher
October,1801931,saturn,electronics,video,premium,244.28,117.0,1.0,6.0,0.85,5.13,Hidden Gem - Promote Higher
October,21401315,casio,electronics,clocks,budget,28.05,78.0,0.0,4.0,0.0,5.13,Hidden Gem - Promote Higher
October,22400111,ritmix,electronics,audio,budget,3.59,78.0,0.0,4.0,0.0,5.13,Hidden Gem - Promote Higher
October,12704667,nokian,unknown,unknown,budget,45.56,196.0,6.0,10.0,3.06,5.1,Hidden Gem - Promote Higher
October,8700154,polaris,appliances,personal,budget,11.06,98.0,2.0,5.0,2.04,5.1,Hidden Gem - Promote Higher
October,12714714,tunga,unknown,unknown,budget,43.76,98.0,1.0,5.0,1.02,5.1,Hidden Gem - Promote Higher
October,11600000,microlab,computers,desktop,budget,27.4,59.0,4.0,3.0,6.78,5.08,Hidden Gem - Promote Higher
October,11500740,havit,unknown,unknown,budget,49.69,59.0,2.0,3.0,3.39,5.08,Hidden Gem - Promote Higher
October,28401252,unknown,accessories,bag,mid,80.69,59.0,0.0,3.0,0.0,5.08,Hidden Gem - Promote Higher
October,12202384,matrix,sport,bicycle,mid,102.95,59.0,0.0,3.0,0.0,5.08,Hidden Gem - Promote Higher
October,12400112,unknown,construction,tools,mid,64.61,59.0,0.0,3.0,0.0,5.08,Hidden Gem - Promote Higher
October,26300594,vega,unknown,unknown,budget,14.16,59.0,0.0,3.0,0.0,5.08,Hidden Gem - Promote Higher
October,11000000,vitek,appliances,kitchen,budget,33.24,138.0,5.0,7.0,3.62,5.07,Hidden Gem - Promote Higher
October,12800418,kingston,unknown,unknown,budget,9.58,79.0,5.0,4.0,6.33,5.06,Hidden Gem - Promote Higher
October,26400467,unknown,unknown,unknown,mid,172.46,99.0,0.0,5.0,0.0,5.05,Hidden Gem - Promote Higher
October,11400257,remax,unknown,unknown,budget,27.63,99.0,5.0,5.0,5.05,5.05,Hidden Gem - Promote Higher
October,12703497,cordiant,unknown,unknown,budget,41.19,139.0,1.0,7.0,0.72,5.04,Hidden Gem - Promote Higher
October,5301260,vitek,unknown,unknown,budget,24.21,119.0,7.0,6.0,5.88,5.04,Hidden Gem - Promote Higher
October,5300280,rowenta,unknown,unknown,budget,36.96,179.0,9.0,9.0,5.03,5.03,Hidden Gem - Promote Higher
October,26204331,unknown,unknown,unknown,mid,137.27,120.0,0.0,6.0,0.0,5.0,Hidden Gem - Promote Higher
October,12709857,viatti,unknown,unknown,budget,39.51,120.0,0.0,6.0,0.0,5.0,Hidden Gem - Promote Higher
October,8000295,alis,unknown,unknown,budget,21.59,120.0,0.0,6.0,0.0,5.0,Hidden Gem - Promote Higher
October,5400799,unknown,unknown,unknown,premium,243.05,80.0,4.0,4.0,5.0,5.0,Hidden Gem - Promote Higher
October,27400040,oral-b,unknown,unknown,budget,17.99,80.0,0.0,4.0,0.0,5.0,Hidden Gem - Promote Higher
October,15200775,varta,unknown,unknown,mid,119.63,80.0,0.0,4.0,0.0,5.0,Hidden Gem - Promote Higher
October,12701253,triangle,unknown,unknown,mid,74.93,80.0,0.0,4.0,0.0,5.0,Hidden Gem - Promote Higher
October,6800050,toshiba,computers,components,budget,43.24,60.0,2.0,3.0,3.33,5.0,Hidden Gem - Promote Higher
October,5800506,avatar,electronics,audio,budget,41.19,60.0,0.0,3.0,0.0,5.0,Hidden Gem - Promote Higher
October,12708393,goodyear,unknown,unknown,mid,77.22,60.0,0.0,3.0,0.0,5.0,Hidden Gem - Promote Higher
October,16100643,agness,unknown,unknown,budget,38.16,60.0,0.0,3.0,0.0,5.0,Hidden Gem - Promote Higher
October,12702928,matador,unknown,unknown,budget,36.72,181.0,12.0,9.0,6.63,4.97,Hidden Gem - Promote Higher
October,17300182,unknown,unknown,unknown,budget,27.78,121.0,0.0,6.0,0.0,4.96,Hidden Gem - Promote Higher
October,17300760,moschino,unknown,unknown,mid,63.32,162.0,0.0,8.0,0.0,4.94,Hidden Gem - Promote Higher
October,6800869,adata,computers,components,budget,36.15,81.0,1.0,4.0,1.23,4.94,Hidden Gem - Promote Higher
October,6600003,kingston,computers,components,budget,38.35,81.0,0.0,4.0,0.0,4.94,Hidden Gem - Promote Higher
October,26400219,unknown,unknown,unknown,premium,249.64,122.0,0.0,6.0,0.0,4.92,Hidden Gem - Promote Higher
October,12702931,cordiant,unknown,unknown,budget,34.24,122.0,2.0,6.0,1.64,4.92,Hidden Gem - Promote Higher
October,10900007,polaris,appliances,kitchen,budget,27.04,61.0,0.0,3.0,0.0,4.92,Hidden Gem - Promote Higher
October,26401615,unknown,unknown,unknown,mid,186.88,61.0,0.0,3.0,0.0,4.92,Hidden Gem - Promote Higher
October,21402958,casio,electronics,clocks,budget,30.37,61.0,0.0,3.0,0.0,4.92,Hidden Gem - Promote Higher
October,7202529,ausini,unknown,unknown,budget,18.05,61.0,0.0,3.0,0.0,4.92,Hidden Gem - Promote Higher
October,12701073,pirelli,unknown,unknown,mid,82.76,61.0,0.0,3.0,0.0,4.92,Hidden Gem - Promote Higher
October,14100370,fender,electronics,audio,premium,366.92,61.0,0.0,3.0,0.0,4.92,Hidden Gem - Promote Higher
October,5800729,kicx,electronics,audio,budget,29.34,102.0,0.0,5.0,0.0,4.9,Hidden Gem - Promote Higher
October,17302702,montale,unknown,unknown,budget,19.94,102.0,0.0,5.0,0.0,4.9,Hidden Gem - Promote Higher
October,26403247,unknown,unknown,unknown,mid,79.54,82.0,0.0,4.0,0.0,4.88,Hidden Gem - Promote Higher
October,16600083,rivertoys,unknown,unknown,premium,223.69,103.0,0.0,5.0,0.0,4.85,Hidden Gem - Promote Higher
October,14100407,cort,electronics,audio,mid,150.96,103.0,0.0,5.0,0.0,4.85,Hidden Gem - Promote Higher
October,26203279,sokolov,unknown,unknown,mid,157.79,103.0,0.0,5.0,0.0,4.85,Hidden Gem - Promote Higher
October,2800474,dauscher,appliances,kitchen,premium,282.93,103.0,0.0,5.0,0.0,4.85,Hidden Gem - Promote Higher
October,26201610,unknown,unknown,unknown,mid,186.22,62.0,0.0,3.0,0.0,4.84,Hidden Gem - Promote Higher
October,3800195,braun,appliances,iron,mid,52.48,62.0,0.0,3.0,0.0,4.84,Hidden Gem - Promote Higher
October,8901163,unknown,kids,toys,budget,16.71,62.0,0.0,3.0,0.0,4.84,Hidden Gem - Promote Higher
October,4100163,nintendo,unknown,unknown,premium,430.95,62.0,5.0,3.0,8.06,4.84,Hidden Gem - Promote Higher
October,5300640,vitek,unknown,unknown,budget,25.84,62.0,0.0,3.0,0.0,4.84,Hidden Gem - Promote Higher
October,3901175,haier,appliances,environment,mid,74.62,62.0,3.0,3.0,4.84,4.84,Hidden Gem - Promote Higher
October,12700712,matador,unknown,unknown,mid,65.64,145.0,6.0,7.0,4.14,4.83,Hidden Gem - Promote Higher
October,1306980,acer,computers,notebook,luxury,500.54,83.0,9.0,4.0,10.84,4.82,Hidden Gem - Promote Higher
October,12700981,nokian,unknown,unknown,mid,79.65,104.0,7.0,5.0,6.73,4.81,Hidden Gem - Promote Higher
October,8500134,daewoo,unknown,unknown,luxury,589.93,125.0,0.0,6.0,0.0,4.8,Hidden Gem - Promote Higher
October,11200189,bbk,appliances,personal,budget,20.3,125.0,4.0,6.0,3.2,4.8,Hidden Gem - Promote Higher
October,26400330,lucente,unknown,unknown,premium,258.76,125.0,0.0,6.0,0.0,4.8,Hidden Gem - Promote Higher
October,12706442,nokian,unknown,unknown,mid,73.1,188.0,0.0,9.0,0.0,4.79,Hidden Gem - Promote Higher
October,8700025,remington,appliances,personal,budget,39.52,147.0,1.0,7.0,0.68,4.76,Hidden Gem - Promote Higher
October,2601704,dauscher,unknown,unknown,premium,255.34,126.0,3.0,6.0,2.38,4.76,Hidden Gem - Promote Higher
October,2601917,haier,unknown,unknown,premium,482.11,84.0,1.0,4.0,1.19,4.76,Hidden Gem - Promote Higher
October,17800698,zeta,computers,desktop,mid,122.82,84.0,0.0,4.0,0.0,4.76,Hidden Gem - Promote Higher
October,16300123,kukmara,unknown,unknown,budget,25.71,63.0,3.0,3.0,4.76,4.76,Hidden Gem - Promote Higher
October,12717989,michelin,unknown,unknown,mid,158.43,63.0,3.0,3.0,4.76,4.76,Hidden Gem - Promote Higher
October,45300023,joie,kids,swing,premium,215.96,63.0,0.0,3.0,0.0,4.76,Hidden Gem - Promote Higher
October,2601292,gefest,unknown,unknown,budget,46.7,63.0,0.0,3.0,0.0,4.76,Hidden Gem - Promote Higher
October,17301401,montblanc,unknown,unknown,mid,59.12,63.0,0.0,3.0,0.0,4.76,Hidden Gem - Promote Higher
October,12700730,viatti,unknown,unknown,budget,34.24,190.0,0.0,9.0,0.0,4.74,Hidden Gem - Promote Higher
October,3900535,electrolux,appliances,environment,mid,105.37,148.0,6.0,7.0,4.05,4.73,Hidden Gem - Promote Higher
October,3801203,philips,appliances,iron,mid,131.23,127.0,4.0,6.0,3.15,4.72,Hidden Gem - Promote Higher
October,6301343,galaxy,appliances,kitchen,budget,41.37,64.0,0.0,3.0,0.0,4.69,Hidden Gem - Promote Higher
October,6800871,adata,computers,components,budget,23.66,64.0,2.0,3.0,3.13,4.69,Hidden Gem - Promote Higher
October,12700819,nokian,unknown,unknown,mid,148.01,64.0,0.0,3.0,0.0,4.69,Hidden Gem - Promote Higher
October,1004844,prestigio,electronics,smartphone,mid,84.84,64.0,0.0,3.0,0.0,4.69,Hidden Gem - Promote Higher
October,5301789,scarlett,unknown,unknown,budget,7.7,171.0,14.0,8.0,8.19,4.68,Hidden Gem - Promote Higher
October,9100965,steelseries,computers,peripherals,mid,52.86,150.0,4.0,7.0,2.67,4.67,Hidden Gem - Promote Higher
October,3701359,bosch,appliances,environment,mid,181.27,129.0,0.0,6.0,0.0,4.65,Hidden Gem - Promote Higher
October,12719241,yokohama,unknown,unknown,mid,89.76,86.0,0.0,4.0,0.0,4.65,Hidden Gem - Promote Higher
October,1306316,apple,computers,notebook,luxury,1612.55,86.0,0.0,4.0,0.0,4.65,Hidden Gem - Promote Higher
October,17500130,unknown,unknown,unknown,budget,45.68,86.0,0.0,4.0,0.0,4.65,Hidden Gem - Promote Higher
October,6200074,timberk,appliances,environment,mid,49.23,86.0,1.0,4.0,1.16,4.65,Hidden Gem - Promote Higher
October,13103333,trebl,unknown,unknown,mid,67.44,86.0,0.0,4.0,0.0,4.65,Hidden Gem - Promote Higher
October,12700939,nokian,unknown,unknown,mid,75.96,108.0,8.0,5.0,7.41,4.63,Hidden Gem - Promote Higher
October,1801924,samsung,electronics,video,luxury,1930.29,65.0,0.0,3.0,0.0,4.62,Hidden Gem - Promote Higher
October,19200037,huter,construction,tools,mid,85.65,152.0,5.0,7.0,3.29,4.61,Hidden Gem - Promote Higher
October,12706780,nokian,unknown,unknown,budget,41.44,174.0,6.0,8.0,3.45,4.6,Hidden Gem - Promote Higher
October,17300995,lacoste,unknown,unknown,mid,54.54,174.0,2.0,8.0,1.15,4.6,Hidden Gem - Promote Higher
October,1801769,shivaki,electronics,video,premium,239.72,87.0,0.0,4.0,0.0,4.6,Hidden Gem - Promote Higher
October,26200686,unknown,unknown,unknown,mid,159.08,87.0,0.0,4.0,0.0,4.6,Hidden Gem - Promote Higher
October,26001187,unknown,unknown,unknown,budget,6.11,87.0,0.0,4.0,0.0,4.6,Hidden Gem - Promote Higher
October,26402655,unknown,unknown,unknown,premium,370.52,109.0,0.0,5.0,0.0,4.59,Hidden Gem - Promote Higher
October,2800597,leadbros,appliances,kitchen,mid,191.8,153.0,0.0,7.0,0.0,4.58,Hidden Gem - Promote Higher
October,17301368,adidas,unknown,unknown,budget,8.75,131.0,0.0,6.0,0.0,4.58,Hidden Gem - Promote Higher
October,12716924,sunfull,unknown,unknown,mid,54.06,88.0,0.0,4.0,0.0,4.55,Hidden Gem - Promote Higher
October,12710347,yokohama,unknown,unknown,mid,91.53,66.0,0.0,3.0,0.0,4.55,Hidden Gem - Promote Higher
October,1801969,lg,electronics,video,luxury,749.08,66.0,2.0,3.0,3.03,4.55,Hidden Gem - Promote Higher
October,1802070,philips,electronics,video,luxury,566.27,66.0,5.0,3.0,7.58,4.55,Hidden Gem - Promote Higher
October,12700718,nokian,unknown,unknown,budget,40.41,66.0,1.0,3.0,1.52,4.55,Hidden Gem - Promote Higher
October,10900096,polaris,appliances,kitchen,budget,32.22,156.0,9.0,7.0,5.77,4.49,Hidden Gem - Promote Higher
October,12719044,triangle,unknown,unknown,budget,44.02,67.0,0.0,3.0,0.0,4.48,Hidden Gem - Promote Higher
October,1005090,tecno,electronics,smartphone,mid,66.67,67.0,0.0,3.0,0.0,4.48,Hidden Gem - Promote Higher
October,5300917,redmond,unknown,unknown,budget,31.23,67.0,6.0,3.0,8.96,4.48,Hidden Gem - Promote Higher
October,26023902,unknown,unknown,unknown,budget,7.09,67.0,0.0,3.0,0.0,4.48,Hidden Gem - Promote Higher
October,2600376,unknown,unknown,unknown,mid,198.17,67.0,0.0,3.0,0.0,4.48,Hidden Gem - Promote Higher
October,26403288,unknown,unknown,unknown,premium,269.51,67.0,0.0,3.0,0.0,4.48,Hidden Gem - Promote Higher
October,5301129,philips,unknown,unknown,budget,35.56,67.0,10.0,3.0,14.93,4.48,Hidden Gem - Promote Higher
October,6902133,joie,furniture,living_room,mid,143.89,67.0,0.0,3.0,0.0,4.48,Hidden Gem - Promote Higher
October,9300065,sony,unknown,unknown,luxury,561.27,67.0,2.0,3.0,2.99,4.48,Hidden Gem - Promote Higher
October,12706263,nokian,unknown,unknown,mid,136.43,112.0,2.0,5.0,1.79,4.46,Hidden Gem - Promote Higher
October,12703368,cordiant,unknown,unknown,mid,82.33,135.0,1.0,6.0,0.74,4.44,Hidden Gem - Promote Higher
October,12712067,powertrac,unknown,unknown,budget,47.99,90.0,0.0,4.0,0.0,4.44,Hidden Gem - Promote Higher
October,12704971,viatti,unknown,unknown,budget,40.54,90.0,0.0,4.0,0.0,4.44,Hidden Gem - Promote Higher
October,4804132,huawei,electronics,audio,budget,10.14,113.0,3.0,5.0,2.65,4.42,Hidden Gem - Promote Higher
October,12707533,unknown,unknown,unknown,mid,126.7,68.0,0.0,3.0,0.0,4.41,Hidden Gem - Promote Higher
October,11300052,texet,electronics,telephone,budget,17.25,68.0,1.0,3.0,1.47,4.41,Hidden Gem - Promote Higher
October,3300274,redmond,unknown,unknown,mid,76.34,68.0,0.0,3.0,0.0,4.41,Hidden Gem - Promote Higher
October,8200065,unknown,unknown,unknown,mid,69.47,114.0,3.0,5.0,2.63,4.39,Hidden Gem - Promote Higher
October,12711619,hifly,unknown,unknown,mid,72.33,114.0,0.0,5.0,0.0,4.39,Hidden Gem - Promote Higher
October,4800282,samsung,electronics,audio,budget,37.57,184.0,5.0,8.0,2.72,4.35,Hidden Gem - Promote Higher
October,11900017,unknown,unknown,unknown,mid,91.13,138.0,4.0,6.0,2.9,4.35,Hidden Gem - Promote Higher
October,12714908,matador,unknown,unknown,budget,46.08,115.0,0.0,5.0,0.0,4.35,Hidden Gem - Promote Higher
October,2800442,unknown,appliances,kitchen,premium,249.4,92.0,0.0,4.0,0.0,4.35,Hidden Gem - Promote Higher
October,1802106,arg,electronics,video,premium,299.4,92.0,8.0,4.0,8.7,4.35,Hidden Gem - Promote Higher
October,3900218,garanterm,appliances,environment,mid,102.06,69.0,0.0,3.0,0.0,4.35,Hidden Gem - Promote Higher
October,3701306,dyson,appliances,environment,luxury,571.42,69.0,0.0,3.0,0.0,4.35,Hidden Gem - Promote Higher
October,18300141,sumdex,accessories,bag,budget,16.73,69.0,5.0,3.0,7.25,4.35,Hidden Gem - Promote Higher
October,4200543,elenberg,appliances,environment,premium,330.82,69.0,1.0,3.0,1.45,4.35,Hidden Gem - Promote Higher
October,26200289,unknown,unknown,unknown,mid,171.33,69.0,0.0,3.0,0.0,4.35,Hidden Gem - Promote Higher
October,6600175,geil,computers,components,budget,20.34,69.0,0.0,3.0,0.0,4.35,Hidden Gem - Promote Higher
October,4800776,samsung,electronics,audio,budget,11.55,185.0,5.0,8.0,2.7,4.32,Hidden Gem - Promote Higher
October,2900561,midea,appliances,kitchen,budget,48.75,116.0,0.0,5.0,0.0,4.31,Hidden Gem - Promote Higher
October,53300007,perilla,unknown,unknown,budget,30.86,93.0,8.0,4.0,8.6,4.3,Hidden Gem - Promote Higher
October,26000357,unknown,unknown,unknown,budget,12.61,163.0,0.0,7.0,0.0,4.29,Hidden Gem - Promote Higher
October,15200946,bars,unknown,unknown,mid,51.48,163.0,0.0,7.0,0.0,4.29,Hidden Gem - Promote Higher
October,2501666,oursson,appliances,kitchen,mid,107.08,70.0,0.0,3.0,0.0,4.29,Hidden Gem - Promote Higher
October,23000098,unknown,unknown,unknown,budget,43.31,70.0,0.0,3.0,0.0,4.29,Hidden Gem - Promote Higher
October,13400672,brw,unknown,unknown,mid,167.58,70.0,0.0,3.0,0.0,4.29,Hidden Gem - Promote Higher
October,19200103,stihl,construction,tools,premium,236.81,70.0,0.0,3.0,0.0,4.29,Hidden Gem - Promote Higher
October,26200596,unknown,unknown,unknown,premium,209.53,70.0,0.0,3.0,0.0,4.29,Hidden Gem - Promote Higher
October,9100181,unknown,computers,peripherals,budget,20.05,164.0,3.0,7.0,1.83,4.27,Hidden Gem - Promote Higher
October,12709952,triangle,unknown,unknown,mid,60.27,188.0,0.0,8.0,0.0,4.26,Hidden Gem - Promote Higher
October,11500291,jbl,unknown,unknown,mid,96.05,94.0,5.0,4.0,5.32,4.26,Hidden Gem - Promote Higher
October,12705537,viatti,unknown,unknown,budget,48.14,94.0,0.0,4.0,0.0,4.26,Hidden Gem - Promote Higher
October,26402792,lucente,unknown,unknown,premium,259.04,94.0,0.0,4.0,0.0,4.26,Hidden Gem - Promote Higher
October,6200483,ballu,appliances,environment,mid,57.3,94.0,0.0,4.0,0.0,4.26,Hidden Gem - Promote Higher
October,6300361,elenberg,appliances,kitchen,budget,15.73,189.0,7.0,8.0,3.7,4.23,Hidden Gem - Promote Higher
October,17300765,lanvin,unknown,unknown,mid,67.22,189.0,5.0,8.0,2.65,4.23,Hidden Gem - Promote Higher
October,6700727,asus,computers,components,mid,84.29,71.0,1.0,3.0,1.41,4.23,Hidden Gem - Promote Higher
October,26402338,efremov,unknown,unknown,premium,201.03,71.0,0.0,3.0,0.0,4.23,Hidden Gem - Promote Higher
October,28716193,respect,apparel,shoes,mid,80.86,71.0,0.0,3.0,0.0,4.23,Hidden Gem - Promote Higher
October,4804241,defender,electronics,audio,budget,10.5,71.0,0.0,3.0,0.0,4.23,Hidden Gem - Promote Higher
October,2200886,nikon,unknown,unknown,premium,231.34,71.0,1.0,3.0,1.41,4.23,Hidden Gem - Promote Higher
October,1802103,arg,electronics,video,mid,152.31,95.0,5.0,4.0,5.26,4.21,Hidden Gem - Promote Higher
October,1801692,hisense,electronics,video,premium,416.52,95.0,4.0,4.0,4.21,4.21,Hidden Gem - Promote Higher
October,4801014,jabra,electronics,audio,budget,14.86,119.0,3.0,5.0,2.52,4.2,Hidden Gem - Promote Higher
October,5100367,wonlex,electronics,clocks,mid,55.24,119.0,0.0,5.0,0.0,4.2,Hidden Gem - Promote Higher
October,12500056,unknown,unknown,unknown,budget,46.41,120.0,0.0,5.0,0.0,4.17,Hidden Gem - Promote Higher
October,16200000,huggies,kids,fmcg,budget,19.65,96.0,0.0,4.0,0.0,4.17,Hidden Gem - Promote Higher
October,2601330,artel,unknown,unknown,mid,160.96,72.0,0.0,3.0,0.0,4.17,Hidden Gem - Promote Higher
October,6200991,alteco,appliances,environment,budget,20.58,72.0,0.0,3.0,0.0,4.17,Hidden Gem - Promote Higher
October,25200058,unknown,unknown,unknown,budget,5.67,72.0,1.0,3.0,1.39,4.17,Hidden Gem - Promote Higher
October,5801632,alphard,electronics,audio,budget,46.33,72.0,0.0,3.0,0.0,4.17,Hidden Gem - Promote Higher
